id,host_id,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,extra_people,minimum_nights,instant_bookable,cancellation_policy,review_scores_location,review_scores_value,number_of_reviews
10736645,6603004,1.0,True,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,59.0,0.0,1,True,moderate,10.0,10.0,80
14700077,1259062,1.0,True,True,True,False,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,109.0,0.0,2,False,flexible,10.0,10.0,10
15193391,84943943,1.0,False,True,False,False,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,43.0,0.0,4,True,flexible,10.0,9.0,4
8246657,27096219,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,67.0,10.0,30,False,strict,10.0,10.0,5
1158974,1277340,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,120.0,20.0,2,False,strict,9.0,9.0,14
15193533,89399921,1.0,False,True,True,False,Apartment,Private room,4,1.5,1.0,3.0,Real Bed,49.0,0.0,1,True,strict,9.0,9.0,31
1028013,40327,0.9,False,True,True,True,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,120.0,15.0,3,True,strict,10.0,9.0,29
15970250,103732453,0.89,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,0.0,1,False,flexible,10.0,10.0,2
9285615,29277549,1.0,False,True,True,False,Apartment,Entire home/apt,6,1.0,1.0,1.0,Real Bed,49.0,40.0,2,False,strict,10.0,9.0,13
12431460,44181175,1.0,False,True,False,False,House,Private room,2,2.0,1.0,1.0,Real Bed,25.0,10.0,3,False,moderate,9.0,10.0,6
14528637,4073250,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,1,False,flexible,10.0,10.0,1
3911808,14643452,1.0,False,True,False,True,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,125.0,0.0,2,False,moderate,7.0,8.0,2
3770450,19323674,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,0.0,1,False,strict,9.0,9.0,69
4042912,10564492,0.79,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,140.0,0.0,3,False,strict,10.0,9.0,7
11241761,22694173,1.0,False,True,True,False,Apartment,Entire home/apt,4,1.0,3.0,3.0,Real Bed,70.0,12.0,7,False,moderate,9.0,9.0,6
2209976,11273015,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,65.0,0.0,2,False,strict,9.0,9.0,17
14397838,2353186,1.0,False,True,True,True,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,85.0,10.0,7,False,flexible,10.0,10.0,1
3906018,20230327,1.0,True,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,6.0,3,False,moderate,10.0,10.0,37
13994533,2062020,1.0,False,True,False,False,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,76.0,0.0,3,False,moderate,9.0,9.0,3
9800227,2454738,0.5,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,195.0,0.0,1,False,flexible,10.0,10.0,1
13611680,78788271,1.0,False,True,True,False,House,Private room,2,1.0,1.0,1.0,Real Bed,29.0,15.0,2,False,strict,10.0,10.0,1
11504252,12192300,0.67,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,135.0,10.0,1,False,flexible,6.0,8.0,1
14529206,12770359,1.0,False,True,True,True,House,Private room,2,2.5,1.0,1.0,Real Bed,43.0,15.0,1,False,flexible,10.0,10.0,1
16626401,109429166,1.0,False,True,False,True,Hostel,Shared room,12,8.0,1.0,12.0,Real Bed,15.0,20.0,1,True,strict,8.0,10.0,2
756423,1872185,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,10.0,2,False,strict,9.0,9.0,8
4819825,4628960,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100.0,7.0,2,False,strict,9.0,9.0,5
3519652,5255614,1.0,True,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,10.0,2,False,strict,10.0,10.0,17
9538653,6097981,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,60.0,15.0,2,False,moderate,10.0,9.0,19
16337113,73603825,1.0,False,True,True,True,House,Private room,2,1.5,1.0,1.0,Real Bed,37.0,0.0,1,False,strict,6.0,6.0,1
16485730,33935619,1.0,False,True,False,True,Apartment,Entire home/apt,6,1.5,3.0,3.0,Real Bed,206.0,0.0,2,False,strict,9.0,8.0,6
9160151,47684180,1.0,False,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,0.0,1,False,flexible,9.0,10.0,3
8631777,27788052,1.0,False,True,True,False,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,110.0,10.0,1,False,strict,10.0,9.0,81
1242035,6770071,1.0,True,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,139.0,0.0,3,False,strict,9.0,9.0,24
6534770,21558962,1.0,False,True,True,True,House,Private room,3,2.0,1.0,1.0,Real Bed,100.0,10.0,1,False,flexible,10.0,8.0,2
9541557,741650,1.0,False,True,True,False,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,75.0,40.0,1,False,strict,10.0,9.0,9
14782022,88502182,1.0,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,0.0,2,True,flexible,9.0,9.0,6
12826380,22879770,0.67,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,27.0,10.0,1,False,flexible,10.0,10.0,4
15628385,6737919,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,2,False,moderate,10.0,9.0,6
2854777,14094847,1.0,False,True,True,False,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,135.0,30.0,7,False,strict,10.0,8.0,1
7704445,39460390,1.0,False,True,False,False,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,50.0,0.0,10,True,flexible,10.0,10.0,3
14829894,92754127,1.0,True,True,False,True,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,75.0,15.0,1,True,flexible,10.0,10.0,12
7049268,36966698,1.0,False,True,True,True,Apartment,Entire home/apt,5,1.5,3.0,3.0,Real Bed,120.0,0.0,4,False,strict,9.0,8.0,6
12816462,8494618,0.8,False,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,74.0,30.0,25,False,moderate,10.0,8.0,1
2068644,10564492,0.79,False,True,True,False,House,Entire home/apt,14,4.0,5.0,7.0,Real Bed,375.0,0.0,1,False,strict,9.0,8.0,39
14792965,34092164,1.0,False,True,True,True,House,Private room,2,1.5,1.0,1.0,Real Bed,36.0,0.0,1,False,flexible,10.0,10.0,9
7190906,7058831,1.0,True,True,True,False,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,230.0,35.0,3,False,strict,10.0,9.0,2
1161639,6363466,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,64.0,20.0,2,False,strict,10.0,9.0,3
2813352,4620541,0.5,False,True,True,True,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,200.0,30.0,1,False,flexible,7.0,8.0,2
6535706,21558962,1.0,False,True,True,True,House,Private room,4,2.0,1.0,2.0,Real Bed,120.0,10.0,1,False,flexible,10.0,9.0,5
16366132,13744565,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,31.0,0.0,3,False,strict,10.0,10.0,3
9802386,6633538,0.5,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,21.0,10.0,1,False,flexible,10.0,10.0,2
5487206,22237095,0.98,False,True,False,True,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,187.0,15.0,2,False,strict,9.0,9.0,9
17274997,80334405,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,5.0,5,False,strict,10.0,10.0,2
17007605,26256180,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,38.0,5.0,2,False,flexible,10.0,10.0,1
16225003,77090233,1.0,False,True,False,False,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,74.0,0.0,1,False,flexible,10.0,10.0,2
16366275,105207595,0.61,False,True,False,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,35.0,0.0,3,True,strict,10.0,9.0,2
8360816,1529715,1.0,True,True,True,True,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,120.0,0.0,2,False,moderate,9.0,9.0,9
6011701,1977490,0.75,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,32.0,10.0,1,False,moderate,10.0,10.0,2
13563023,46545232,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,46.0,0.0,4,False,moderate,9.0,9.0,8
2986981,8146252,1.0,False,True,True,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,33.0,0.0,2,False,moderate,9.0,9.0,105
1152224,6315768,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,95.0,25.0,5,False,strict,9.0,9.0,11
2070755,10587702,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,70.0,15.0,1,False,strict,10.0,10.0,3
15701355,55198055,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,1,False,moderate,10.0,10.0,5
3941827,7895355,0.97,False,True,True,True,Loft,Private room,2,2.0,1.0,1.0,Real Bed,68.0,0.0,3,False,strict,9.0,10.0,56
507265,2500331,0.79,True,True,False,True,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,95.0,25.0,2,False,strict,10.0,10.0,29
9420169,12916286,0.9,True,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,0.0,2,False,moderate,10.0,10.0,16
16235922,36771438,0.83,False,True,True,False,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150.0,10.0,3,False,strict,10.0,10.0,2
16881088,20757160,1.0,False,True,False,True,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,40.0,0.0,1,False,moderate,10.0,10.0,1
890428,2480525,1.0,False,True,True,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,0.0,2,False,moderate,9.0,9.0,42
15842900,8529157,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,12.0,1,False,flexible,10.0,9.0,3
8502909,3068058,0.33,False,True,True,True,House,Private room,1,1.0,1.0,1.0,Real Bed,27.0,0.0,5,False,flexible,10.0,10.0,3
11386528,8456843,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,10.0,2,False,moderate,8.0,8.0,6
5218313,5366874,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,0.0,1,False,flexible,9.0,9.0,22
2596880,13298422,0.85,False,True,True,False,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,75.0,15.0,1,False,strict,9.0,9.0,110
10868473,48797027,0.75,False,True,True,False,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,30.0,0.0,2,False,flexible,8.0,9.0,9
12179316,8624213,1.0,False,True,True,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,24.0,20.0,3,False,moderate,9.0,10.0,46
7272022,1992627,0.71,False,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,85.0,0.0,3,False,flexible,10.0,9.0,14
12044510,8624213,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,0.0,2,False,moderate,9.0,9.0,15
10046508,51566905,1.0,False,True,False,True,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,100.0,0.0,7,False,flexible,10.0,9.0,5
933668,5034486,0.96,True,True,False,False,Loft,Private room,16,2.0,0.0,1.0,Couch,79.0,19.0,1,False,strict,9.0,9.0,124
7195015,14198793,1.0,True,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,73.0,0.0,2,False,strict,10.0,9.0,28
14610560,46398877,1.0,True,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,0.0,2,False,strict,10.0,10.0,14
9947731,48253879,1.0,False,True,True,True,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,60.0,30.0,1,False,flexible,10.0,10.0,1
7588642,39689394,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,132.0,0.0,2,False,strict,10.0,9.0,58
2500423,1270755,1.0,False,True,True,False,Apartment,Entire home/apt,12,2.0,4.0,8.0,Real Bed,300.0,10.0,1,False,strict,9.0,9.0,58
16763836,11075147,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,0.0,3,False,strict,10.0,10.0,2
1230351,176071,0.86,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,53.0,0.0,2,False,moderate,10.0,10.0,15
15507980,99624629,1.0,False,True,False,True,House,Entire home/apt,8,3.0,5.0,4.0,Real Bed,160.0,25.0,2,False,moderate,10.0,10.0,3
11652380,11045126,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,80.0,15.0,2,False,moderate,10.0,9.0,4
380258,708856,0.5,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,2,False,moderate,9.0,9.0,6
4314370,19795430,1.0,False,True,True,False,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,149.0,20.0,4,False,moderate,10.0,10.0,20
7448237,33678785,1.0,False,True,True,True,House,Entire home/apt,7,2.5,4.0,5.0,Real Bed,170.0,0.0,5,False,moderate,10.0,10.0,5
9807562,28820321,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,0.0,2,True,strict,9.0,9.0,2
16082831,41069639,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,0.0,1,False,flexible,10.0,9.0,5
1889611,9826619,0.6,False,True,True,False,Other,Entire home/apt,8,2.0,2.0,4.0,Real Bed,135.0,25.0,4,False,strict,9.0,9.0,9
10485159,6535612,1.0,True,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,5.0,1,False,flexible,10.0,10.0,14
15465928,4654230,1.0,False,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,0.0,2,True,flexible,10.0,10.0,4
13368914,28608682,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,10.0,1,False,moderate,9.0,10.0,43
3079122,15669473,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,99.0,0.0,1,True,flexible,9.0,9.0,2
517941,2550236,1.0,False,True,False,True,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,308.0,0.0,5,False,strict,10.0,9.0,19
7449214,39014227,0.75,False,True,False,False,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,0.0,2,False,moderate,9.0,10.0,9
960280,4607837,0.67,False,True,False,True,House,Private room,2,1.5,1.0,1.0,Real Bed,50.0,10.0,1,False,strict,9.0,9.0,40
16247490,12028787,1.0,False,True,True,False,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,110.0,0.0,7,False,moderate,8.0,8.0,1
12315457,22929607,1.0,True,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,3,False,moderate,10.0,10.0,12
7728324,40609580,0.67,False,True,False,True,Apartment,Entire home/apt,5,1.0,3.0,3.0,Real Bed,110.0,0.0,1,False,strict,10.0,9.0,2
14544432,90002288,1.0,False,True,True,False,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,145.0,0.0,3,False,strict,10.0,10.0,11
13889552,41487314,1.0,False,True,True,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,35.0,3,False,strict,10.0,10.0,1
5370011,13448227,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,75.0,0.0,2,True,strict,10.0,9.0,47
5373934,27857365,0.9,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,30.0,10.0,2,False,moderate,9.0,10.0,23
1703830,8994969,1.0,False,True,False,True,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,85.0,0.0,4,False,moderate,9.0,9.0,3
14942083,988379,0.98,False,True,True,True,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,19.0,1,True,flexible,9.0,9.0,21
7077789,16165381,1.0,False,True,False,True,House,Private room,2,1.0,1.0,1.0,Real Bed,48.0,10.0,1,False,flexible,10.0,9.0,6
8650488,6109406,0.9,False,True,True,False,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,118.0,15.0,2,False,flexible,9.0,9.0,33
1178699,1454347,0.9,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,20.0,1,False,strict,10.0,9.0,24
4323553,1239981,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,80.0,8.0,2,False,moderate,9.0,9.0,14
1046714,6552563,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,0.0,3,False,strict,8.0,8.0,71
3537077,17807928,0.86,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Futon,45.0,0.0,1,False,flexible,9.0,9.0,59
7317867,21647442,1.0,False,True,True,True,House,Private room,4,1.0,1.0,2.0,Real Bed,75.0,20.0,2,True,moderate,9.0,9.0,95
15595629,100494073,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,74.0,0.0,4,False,strict,10.0,9.0,6
17168485,104741702,1.0,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,39.0,0.0,2,False,moderate,10.0,10.0,1
1439792,5537842,1.0,False,True,True,True,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,120.0,0.0,6,False,strict,10.0,9.0,11
15334791,97753388,0.9,True,True,True,True,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,299.0,15.0,2,False,moderate,10.0,10.0,9
1178979,6450477,1.0,False,True,True,True,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,175.0,0.0,2,False,flexible,9.0,9.0,33
2095780,10691617,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,0.0,2,False,strict,9.0,10.0,42
3866274,696065,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,10.0,3,True,flexible,9.0,9.0,69
14546746,90018504,1.0,False,True,False,True,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,70.0,0.0,1,True,moderate,10.0,10.0,5
5240573,25022073,1.0,False,True,False,True,Loft,Entire home/apt,4,2.0,0.0,1.0,Real Bed,90.0,0.0,3,False,strict,9.0,10.0,2
390750,1954407,1.0,True,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,48.0,10.0,2,False,strict,9.0,10.0,180
14701502,91429555,1.0,False,True,False,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,100.0,0.0,3,False,flexible,10.0,10.0,6
2602971,7899325,1.0,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,15.0,2,False,strict,9.0,9.0,110
12581187,24983997,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,15.0,2,False,moderate,10.0,9.0,14
13759781,714016,0.4,False,True,True,True,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,120.0,0.0,1,False,moderate,10.0,9.0,6
15129056,95903140,0.75,False,True,False,False,Apartment,Private room,1,0.5,1.0,1.0,Real Bed,35.0,0.0,1,False,strict,10.0,10.0,2
14415005,88683309,1.0,False,True,False,False,House,Private room,1,1.0,1.0,1.0,Real Bed,30.0,0.0,1,False,flexible,10.0,9.0,7
8647815,12368076,0.5,False,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,0.0,1,False,flexible,10.0,9.0,9
4453486,23083285,0.9,False,True,False,True,House,Entire home/apt,10,3.0,4.0,6.0,Real Bed,299.0,0.0,2,False,strict,9.0,10.0,23
1375754,7282993,1.0,False,True,True,False,Apartment,Entire home/apt,4,1.5,1.0,1.0,Real Bed,90.0,20.0,2,False,moderate,9.0,9.0,57
17167220,104741702,1.0,False,True,False,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,49.0,0.0,2,False,moderate,8.0,10.0,1
2271369,2344903,1.0,True,True,True,True,Apartment,Entire home/apt,4,1.0,3.0,3.0,Real Bed,75.0,0.0,2,False,strict,10.0,9.0,40
16152981,38314644,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,0.0,1,True,flexible,9.0,9.0,3
5370655,1941958,1.0,False,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,83.0,0.0,1,False,strict,8.0,8.0,45
520962,2562357,1.0,False,True,True,False,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,160.0,0.0,2,False,strict,10.0,9.0,27
17166982,102045710,0.86,False,True,False,True,Other,Entire home/apt,2,1.0,0.0,1.0,Real Bed,66.0,15.0,2,False,moderate,10.0,9.0,2
14592247,1443825,0.8,False,True,False,False,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,72.0,0.0,2,False,moderate,10.0,10.0,1
390578,1953606,1.0,True,True,True,True,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,37.0,15.0,2,False,moderate,9.0,9.0,87
14526702,89794123,1.0,False,True,False,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,0.0,2,False,flexible,8.0,10.0,10
2548790,10564492,0.79,False,True,True,False,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,150.0,0.0,3,False,strict,9.0,9.0,13
16249228,8489529,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,45.0,20.0,1,True,flexible,9.0,10.0,2
15987082,4697594,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,117.0,15.0,1,False,moderate,10.0,10.0,3
2224507,11352238,1.0,False,True,True,True,House,Entire home/apt,6,1.0,3.0,4.0,Real Bed,128.0,0.0,4,False,strict,10.0,10.0,9
10088822,51767208,0.57,False,True,False,True,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,23.0,0.0,1,False,flexible,7.0,8.0,3
10613105,5195863,1.0,False,True,False,False,Apartment,Entire home/apt,3,1.5,2.0,2.0,Real Bed,80.0,0.0,5,False,strict,10.0,8.0,1
15462735,91599012,1.0,False,True,True,True,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,120.0,0.0,1,True,strict,9.0,9.0,5
14676894,11027,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,121.0,10.0,2,True,flexible,10.0,10.0,7
390041,1951331,1.0,False,True,True,False,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,145.0,20.0,5,False,strict,10.0,10.0,4
15986858,10756090,1.0,False,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,30.0,0.0,2,False,flexible,10.0,10.0,1
10703552,55304830,1.0,True,True,True,True,House,Private room,1,1.5,1.0,1.0,Real Bed,30.0,0.0,2,False,flexible,9.0,10.0,10
17130604,73321112,0.91,False,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,32.0,0.0,2,False,strict,10.0,10.0,1
15069184,988379,0.98,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,105.0,0.0,1,True,flexible,9.0,7.0,14
6419025,2138142,0.25,False,True,False,True,Loft,Entire home/apt,2,1.0,0.0,1.0,Real Bed,105.0,0.0,3,False,flexible,10.0,7.0,4
13888902,82249375,0.75,False,True,False,True,House,Entire home/apt,5,2.5,4.0,5.0,Real Bed,120.0,0.0,3,False,moderate,10.0,10.0,2
13364606,17584373,1.0,False,True,False,False,Apartment,Entire home/apt,6,2.0,3.0,4.0,Real Bed,165.0,0.0,4,False,moderate,10.0,10.0,2
8253653,3075938,1.0,True,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,0.0,4,False,flexible,9.0,9.0,18
3141839,12483934,0.6,False,True,True,True,House,Private room,2,1.0,1.0,1.0,Real Bed,48.0,8.0,1,False,flexible,10.0,8.0,3
15592530,23970258,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,5.0,1,False,strict,10.0,10.0,6
9432140,12887480,0.67,False,True,True,False,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,35.0,0.0,3,False,moderate,9.0,8.0,3
781203,4120326,1.0,False,True,True,False,Apartment,Private room,2,1.0,1.0,1.0,Futon,28.0,12.0,1,False,flexible,9.0,9.0,272
5853834,182670,1.0,False,True,True,False,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,95.0,0.0,3,True,strict,9.0,9.0,74
14544692,21093,1.0,False,True,False,False,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,105.0,0.0,3,False,flexible,10.0,10.0,1
15724321,99414208,1.0,False,True,False,False,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,0.0,3,False,strict,10.0,10.0,2
1044124,5748683,1.0,False,True,False,True,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,74.0,8.0,6,False,strict,9.0,8.0,11
6162975,31972122,1.0,False,True,True,True,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,76.0,40.0,1,False,strict,9.0,9.0,75
9038671,25170533,1.0,False,True,True,True,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,69.0,15.0,2,False,moderate,10.0,10.0,18
7727884,2031178,1.0,True,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,0.0,1,False,moderate,10.0,10.0,12
1506419,1959939,1.0,False,True,False,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,0.0,5,False,strict,9.0,9.0,53
4280762,306109,1.0,True,True,True,True,Apartment,Private room,2,0.0,1.0,1.0,Real Bed,49.0,0.0,2,False,moderate,9.0,10.0,90
1436279,3573411,1.0,False,True,True,True,House,Private room,2,2.0,1.0,1.0,Real Bed,35.0,0.0,6,False,moderate,10.0,9.0,10
518741,2553226,1.0,True,True,True,False,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,45.0,10.0,1,False,strict,9.0,10.0,11
15723738,4830330,1.0,False,True,True,False,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,0.0,1,False,strict,10.0,10.0,2
10611252,14501007,1.0,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,0.0,2,False,moderate,9.0,9.0,4
14412046,12835459,0.5,False,True,True,True,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,0.0,2,False,strict,9.0,10.0,2
16903080,62564290,1.0,True,True,True,False,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,85.0,10.0,3,True,flexible,10.0,10.0,4
